"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",,"Distance to Parks"
"06","California","06053014102","Monterey County, CA - 06053014102","2020","59.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06053014104","Monterey County, CA - 06053014104","2020","81.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06053014105","Monterey County, CA - 06053014105","2020","71.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06053014108","Monterey County, CA - 06053014108","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06053014109","Monterey County, CA - 06053014109","2020","97.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06053014110","Monterey County, CA - 06053014110","2020","82.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06053014201","Monterey County, CA - 06053014201","2020","90.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06053014202","Monterey County, CA - 06053014202","2020","72.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06053014301","Monterey County, CA - 06053014301","2020","68.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06053014302","Monterey County, CA - 06053014302","2020","15.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06053014500","Monterey County, CA - 06053014500","2020","36.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06053014601","Monterey County, CA - 06053014601","2020","58.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06053014700","Monterey County, CA - 06053014700","2020","56.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06053014800","Monterey County, CA - 06053014800","2020","5.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06053980000","Monterey County, CA - 06053980000","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200201","Napa County, CA - 06055200201","2020","81.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200202","Napa County, CA - 06055200202","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200203","Napa County, CA - 06055200203","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200301","Napa County, CA - 06055200301","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200302","Napa County, CA - 06055200302","2020","93.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200400","Napa County, CA - 06055200400","2020","69.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200501","Napa County, CA - 06055200501","2020","71.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200503","Napa County, CA - 06055200503","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200504","Napa County, CA - 06055200504","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200505","Napa County, CA - 06055200505","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200601","Napa County, CA - 06055200601","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200602","Napa County, CA - 06055200602","2020","92.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200703","Napa County, CA - 06055200703","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200704","Napa County, CA - 06055200704","2020","91.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200705","Napa County, CA - 06055200705","2020","83.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200706","Napa County, CA - 06055200706","2020","99.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200707","Napa County, CA - 06055200707","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200802","Napa County, CA - 06055200802","2020","65.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200803","Napa County, CA - 06055200803","2020","72.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200804","Napa County, CA - 06055200804","2020","81.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055200900","Napa County, CA - 06055200900","2020","99.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201003","Napa County, CA - 06055201003","2020","26.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201004","Napa County, CA - 06055201004","2020","97.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201005","Napa County, CA - 06055201005","2020","64.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201006","Napa County, CA - 06055201006","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201007","Napa County, CA - 06055201007","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201101","Napa County, CA - 06055201101","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201102","Napa County, CA - 06055201102","2020","35.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201200","Napa County, CA - 06055201200","2020","27.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201300","Napa County, CA - 06055201300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201401","Napa County, CA - 06055201401","2020","16.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201402","Napa County, CA - 06055201402","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201403","Napa County, CA - 06055201403","2020","18.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201500","Napa County, CA - 06055201500","2020","28.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201601","Napa County, CA - 06055201601","2020","69.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201602","Napa County, CA - 06055201602","2020","41.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201700","Napa County, CA - 06055201700","2020","22.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201800","Napa County, CA - 06055201800","2020","73.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055201900","Napa County, CA - 06055201900","2020","44.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06055202000","Napa County, CA - 06055202000","2020","88.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000102","Nevada County, CA - 06057000102","2020","24.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000104","Nevada County, CA - 06057000104","2020","44.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000105","Nevada County, CA - 06057000105","2020","12.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000106","Nevada County, CA - 06057000106","2020","11.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000107","Nevada County, CA - 06057000107","2020","14.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000200","Nevada County, CA - 06057000200","2020","21.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000300","Nevada County, CA - 06057000300","2020","56.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000401","Nevada County, CA - 06057000401","2020","31.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000403","Nevada County, CA - 06057000403","2020","9.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000404","Nevada County, CA - 06057000404","2020","41.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000502","Nevada County, CA - 06057000502","2020","68.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000503","Nevada County, CA - 06057000503","2020","75.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000504","Nevada County, CA - 06057000504","2020","34.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000601","Nevada County, CA - 06057000601","2020","10.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000602","Nevada County, CA - 06057000602","2020","80.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000701","Nevada County, CA - 06057000701","2020","72.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000702","Nevada County, CA - 06057000702","2020","23.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000801","Nevada County, CA - 06057000801","2020","80.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000802","Nevada County, CA - 06057000802","2020","81.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057000900","Nevada County, CA - 06057000900","2020","93.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057001205","Nevada County, CA - 06057001205","2020","59.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057001207","Nevada County, CA - 06057001207","2020","93.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057001208","Nevada County, CA - 06057001208","2020","74.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057001209","Nevada County, CA - 06057001209","2020","96.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057001210","Nevada County, CA - 06057001210","2020","61.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06057001211","Nevada County, CA - 06057001211","2020","87.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001101","Orange County, CA - 06059001101","2020","93.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001102","Orange County, CA - 06059001102","2020","81.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001103","Orange County, CA - 06059001103","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001201","Orange County, CA - 06059001201","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001202","Orange County, CA - 06059001202","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001301","Orange County, CA - 06059001301","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001303","Orange County, CA - 06059001303","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001304","Orange County, CA - 06059001304","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001401","Orange County, CA - 06059001401","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001402","Orange County, CA - 06059001402","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001403","Orange County, CA - 06059001403","2020","94.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001404","Orange County, CA - 06059001404","2020","50.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001501","Orange County, CA - 06059001501","2020","80.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001503","Orange County, CA - 06059001503","2020","95.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001504","Orange County, CA - 06059001504","2020","98.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001505","Orange County, CA - 06059001505","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001506","Orange County, CA - 06059001506","2020","23.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001507","Orange County, CA - 06059001507","2020","93.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001602","Orange County, CA - 06059001602","2020","98.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001603","Orange County, CA - 06059001603","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001604","Orange County, CA - 06059001604","2020","95.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001704","Orange County, CA - 06059001704","2020","98.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001705","Orange County, CA - 06059001705","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001706","Orange County, CA - 06059001706","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001708","Orange County, CA - 06059001708","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001709","Orange County, CA - 06059001709","2020","84.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001710","Orange County, CA - 06059001710","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001801","Orange County, CA - 06059001801","2020","61.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001802","Orange County, CA - 06059001802","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001901","Orange County, CA - 06059001901","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001902","Orange County, CA - 06059001902","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059001903","Orange County, CA - 06059001903","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011000","Orange County, CA - 06059011000","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011101","Orange County, CA - 06059011101","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011102","Orange County, CA - 06059011102","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011200","Orange County, CA - 06059011200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011300","Orange County, CA - 06059011300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011401","Orange County, CA - 06059011401","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011402","Orange County, CA - 06059011402","2020","89.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011403","Orange County, CA - 06059011403","2020","91.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011502","Orange County, CA - 06059011502","2020","80.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011503","Orange County, CA - 06059011503","2020","89.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011504","Orange County, CA - 06059011504","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011601","Orange County, CA - 06059011601","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011602","Orange County, CA - 06059011602","2020","57.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011707","Orange County, CA - 06059011707","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011708","Orange County, CA - 06059011708","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011709","Orange County, CA - 06059011709","2020","99.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011710","Orange County, CA - 06059011710","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011711","Orange County, CA - 06059011711","2020","93.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011712","Orange County, CA - 06059011712","2020","99.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011714","Orange County, CA - 06059011714","2020","50.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011715","Orange County, CA - 06059011715","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011716","Orange County, CA - 06059011716","2020","93.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011717","Orange County, CA - 06059011717","2020","99.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011718","Orange County, CA - 06059011718","2020","97.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011720","Orange County, CA - 06059011720","2020","94.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011721","Orange County, CA - 06059011721","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059011722","Orange County, CA - 06059011722","2020","87.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021802","Orange County, CA - 06059021802","2020","97.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021807","Orange County, CA - 06059021807","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021809","Orange County, CA - 06059021809","2020","57.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021810","Orange County, CA - 06059021810","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021812","Orange County, CA - 06059021812","2020","96.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021813","Orange County, CA - 06059021813","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021814","Orange County, CA - 06059021814","2020","96.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021816","Orange County, CA - 06059021816","2020","99.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021817","Orange County, CA - 06059021817","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021820","Orange County, CA - 06059021820","2020","88.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021821","Orange County, CA - 06059021821","2020","99.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021822","Orange County, CA - 06059021822","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021823","Orange County, CA - 06059021823","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021824","Orange County, CA - 06059021824","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021825","Orange County, CA - 06059021825","2020","98.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021826","Orange County, CA - 06059021826","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021827","Orange County, CA - 06059021827","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021828","Orange County, CA - 06059021828","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021829","Orange County, CA - 06059021829","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021830","Orange County, CA - 06059021830","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021831","Orange County, CA - 06059021831","2020","95.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021832","Orange County, CA - 06059021832","2020","82.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021903","Orange County, CA - 06059021903","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021905","Orange County, CA - 06059021905","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021912","Orange County, CA - 06059021912","2020","98.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021913","Orange County, CA - 06059021913","2020","63.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021914","Orange County, CA - 06059021914","2020","99.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021915","Orange County, CA - 06059021915","2020","90.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021916","Orange County, CA - 06059021916","2020","96.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021917","Orange County, CA - 06059021917","2020","77.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021918","Orange County, CA - 06059021918","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021919","Orange County, CA - 06059021919","2020","98.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021920","Orange County, CA - 06059021920","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021921","Orange County, CA - 06059021921","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021922","Orange County, CA - 06059021922","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021923","Orange County, CA - 06059021923","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059021924","Orange County, CA - 06059021924","2020","91.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032002","Orange County, CA - 06059032002","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032003","Orange County, CA - 06059032003","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032011","Orange County, CA - 06059032011","2020","98.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032012","Orange County, CA - 06059032012","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032013","Orange County, CA - 06059032013","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032014","Orange County, CA - 06059032014","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032015","Orange County, CA - 06059032015","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032020","Orange County, CA - 06059032020","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032022","Orange County, CA - 06059032022","2020","79.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032027","Orange County, CA - 06059032027","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032028","Orange County, CA - 06059032028","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032029","Orange County, CA - 06059032029","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032030","Orange County, CA - 06059032030","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032031","Orange County, CA - 06059032031","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032032","Orange County, CA - 06059032032","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032033","Orange County, CA - 06059032033","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032034","Orange County, CA - 06059032034","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032035","Orange County, CA - 06059032035","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032036","Orange County, CA - 06059032036","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032037","Orange County, CA - 06059032037","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032038","Orange County, CA - 06059032038","2020","96.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032039","Orange County, CA - 06059032039","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032040","Orange County, CA - 06059032040","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032041","Orange County, CA - 06059032041","2020","95.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032042","Orange County, CA - 06059032042","2020","97.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032043","Orange County, CA - 06059032043","2020","92.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032044","Orange County, CA - 06059032044","2020","77.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032045","Orange County, CA - 06059032045","2020","96.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032046","Orange County, CA - 06059032046","2020","76.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032047","Orange County, CA - 06059032047","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032048","Orange County, CA - 06059032048","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032049","Orange County, CA - 06059032049","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032050","Orange County, CA - 06059032050","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032051","Orange County, CA - 06059032051","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032053","Orange County, CA - 06059032053","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032054","Orange County, CA - 06059032054","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032055","Orange County, CA - 06059032055","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032057","Orange County, CA - 06059032057","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032058","Orange County, CA - 06059032058","2020","53.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032059","Orange County, CA - 06059032059","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032061","Orange County, CA - 06059032061","2020","23.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032062","Orange County, CA - 06059032062","2020","80.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032063","Orange County, CA - 06059032063","2020","62.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032064","Orange County, CA - 06059032064","2020","35.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032065","Orange County, CA - 06059032065","2020","98.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059032066","Orange County, CA - 06059032066","2020","23.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042106","Orange County, CA - 06059042106","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042107","Orange County, CA - 06059042107","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042108","Orange County, CA - 06059042108","2020","97.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042109","Orange County, CA - 06059042109","2020","90.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042111","Orange County, CA - 06059042111","2020","60.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042112","Orange County, CA - 06059042112","2020","92.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042113","Orange County, CA - 06059042113","2020","54.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042114","Orange County, CA - 06059042114","2020","85.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042115","Orange County, CA - 06059042115","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042116","Orange County, CA - 06059042116","2020","84.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042201","Orange County, CA - 06059042201","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042203","Orange County, CA - 06059042203","2020","97.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042205","Orange County, CA - 06059042205","2020","90.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042206","Orange County, CA - 06059042206","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042305","Orange County, CA - 06059042305","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042307","Orange County, CA - 06059042307","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042311","Orange County, CA - 06059042311","2020","93.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042312","Orange County, CA - 06059042312","2020","99.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042313","Orange County, CA - 06059042313","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042315","Orange County, CA - 06059042315","2020","82.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042317","Orange County, CA - 06059042317","2020","99.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042319","Orange County, CA - 06059042319","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042320","Orange County, CA - 06059042320","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042323","Orange County, CA - 06059042323","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042324","Orange County, CA - 06059042324","2020","95.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042325","Orange County, CA - 06059042325","2020","99.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042326","Orange County, CA - 06059042326","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042327","Orange County, CA - 06059042327","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042328","Orange County, CA - 06059042328","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042329","Orange County, CA - 06059042329","2020","97.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042330","Orange County, CA - 06059042330","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042331","Orange County, CA - 06059042331","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042332","Orange County, CA - 06059042332","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042333","Orange County, CA - 06059042333","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042334","Orange County, CA - 06059042334","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042335","Orange County, CA - 06059042335","2020","92.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042336","Orange County, CA - 06059042336","2020","99.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042337","Orange County, CA - 06059042337","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042338","Orange County, CA - 06059042338","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
